EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 07-04-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 RR   : precipitation amount in 0.1 mm
23-27 Q_RR : Quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SPAIN, TORTOSA - OBSERVATORIO DEL EBRO (STAID: 236).
Blended and updated with sources: 100729 155245 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   RR, Q_RR
100729,20131128,    0,    0
100729,20131129,    0,    0
100729,20131130,    0,    0
100729,20131201,    0,    0
100729,20131202,    0,    0
100729,20131203,    0,    0
100729,20131204,    0,    0
100729,20131205,    0,    0
100729,20131206,    0,    0
100729,20131207,    0,    0
100729,20131208,    0,    0
100729,20131209,    0,    0
100729,20131210,    0,    0
100729,20131211,    0,    0
100729,20131212,    0,    0
100729,20131213,    0,    0
100729,20131214,    0,    0
100729,20131215,    0,    0
100729,20131216,    0,    0
100729,20131217,    0,    0
100729,20131218,    0,    0
100729,20131219,   84,    0
100729,20131220,    0,    0
100729,20131221,    0,    0
100729,20131222,    0,    0
100729,20131223,    0,    0
100729,20131224,    0,    0
100729,20131225,    4,    0
100729,20131226,    0,    0
100729,20131227,    0,    0
100729,20131228,    0,    0
100729,20131229,    0,    0
100729,20131230,    0,    0
100729,20131231,    0,    0
100729,20140101,    4,    0
100729,20140102,    0,    0
100729,20140103,    0,    0
100729,20140104,   13,    0
100729,20140105,    0,    0
100729,20140106,    0,    0
100729,20140107,    0,    0
100729,20140108,    0,    0
100729,20140109,    0,    0
100729,20140110,    0,    0
100729,20140111,    0,    0
100729,20140112,   10,    0
100729,20140113,   11,    0
100729,20140114,    0,    0
100729,20140115,   10,    0
100729,20140116,    0,    0
100729,20140117,    2,    0
100729,20140118,  360,    0
100729,20140119,    0,    0
100729,20140120,    0,    0
100729,20140121,    0,    0
100729,20140122,    0,    0
100729,20140123,    0,    0
100729,20140124,    0,    0
100729,20140125,    0,    0
100729,20140126,    0,    0
100729,20140127,    0,    0
100729,20140128,    4,    0
100729,20140129,   36,    0
100729,20140130,    0,    0
100729,20140131,    0,    0
100729,20140201,    0,    0
100729,20140202,    0,    0
100729,20140203,    0,    0
100729,20140204,   12,    0
100729,20140205,    0,    0
100729,20140206,    0,    0
100729,20140207,    0,    0
100729,20140208,    0,    0
100729,20140209,   50,    0
100729,20140210,    2,    0
100729,20140211,    2,    0
100729,20140212,    0,    0
100729,20140213,    0,    0
100729,20140214,    0,    0
100729,20140215,   34,    0
100729,20140216,   22,    0
100729,20140217,    0,    0
100729,20140218,    0,    0
100729,20140219,    0,    0
100729,20140220,    0,    0
100729,20140221,    0,    0
100729,20140222,    0,    0
100729,20140223,    0,    0
100729,20140224,    0,    0
100729,20140225,    4,    0
100729,20140226,    0,    0
100729,20140227,    0,    0
100729,20140228,   32,    0
100729,20140301,    2,    0
100729,20140302,    4,    0
100729,20140303,   10,    0
100729,20140304,    0,    0
100729,20140305,    0,    0
100729,20140306,    0,    0
100729,20140307,    0,    0
100729,20140308,    0,    0
100729,20140309,    0,    0
100729,20140310,    0,    0
100729,20140311,    0,    0
100729,20140312,   43,    0
100729,20140313,   12,    0
100729,20140314,    0,    0
100729,20140315,    0,    0
100729,20140316,    0,    0
100729,20140317,    0,    0
100729,20140318,    0,    0
100729,20140319,    0,    0
100729,20140320,    0,    0
100729,20140321,    0,    0
100729,20140322,    2,    0
100729,20140323,    0,    0
100729,20140324,    0,    0
100729,20140325,   26,    0
100729,20140326,    0,    0
100729,20140327,    0,    0
100729,20140328,    0,    0
100729,20140329,    8,    0
100729,20140330,  190,    0
100729,20140331,    0,    0
100729,20140401,    0,    0
100729,20140402,  102,    0
100729,20140403,  106,    0
100729,20140404,    0,    0
100729,20140405,    0,    0
100729,20140406,    0,    0
100729,20140407,    0,    0
100729,20140408,    0,    0
100729,20140409,    0,    0
100729,20140410,    0,    0
100729,20140411,   58,    0
100729,20140412,    0,    0
100729,20140413,    0,    0
100729,20140414,    0,    0
100729,20140415,    0,    0
100729,20140416,    0,    0
100729,20140417,    0,    0
100729,20140418,    0,    0
100729,20140419,   30,    0
100729,20140420,  106,    0
100729,20140421,  156,    0
100729,20140422,    0,    0
100729,20140423,    0,    0
100729,20140424,   62,    0
100729,20140425,    0,    0
100729,20140426,    0,    0
100729,20140427,    0,    0
100729,20140428,    0,    0
100729,20140429,    0,    0
100729,20140430,    0,    0
100729,20140501,    0,    0
100729,20140502,    0,    0
100729,20140503,    0,    0
100729,20140504,    0,    0
100729,20140505,    0,    0
100729,20140506,    0,    0
100729,20140507,    0,    0
100729,20140508,    0,    0
100729,20140509,    0,    0
100729,20140510,    0,    0
100729,20140511,    4,    0
100729,20140512,   18,    0
100729,20140513,    0,    0
100729,20140514,    0,    0
100729,20140515,    0,    0
100729,20140516,    0,    0
100729,20140517,    0,    0
100729,20140518,    0,    0
100729,20140519,    0,    0
100729,20140520,    0,    0
100729,20140521,    0,    0
100729,20140522,    4,    0
100729,20140523,  188,    0
100729,20140524,  156,    0
100729,20140525,   18,    0
100729,20140526,    0,    0
100729,20140527,   12,    0
100729,20140528,  226,    0
100729,20140529,    0,    0
100729,20140530,    0,    0
100729,20140531,    0,    0
100729,20140601,    0,    0
100729,20140602,    0,    0
100729,20140603,    0,    0
100729,20140604,    0,    0
100729,20140605,    0,    0
100729,20140606,    2,    0
100729,20140607,    0,    0
100729,20140608,    0,    0
100729,20140609,    0,    0
100729,20140610,    0,    0
100729,20140611,    0,    0
100729,20140612,   14,    0
100729,20140613,    0,    0
100729,20140614,    0,    0
100729,20140615,    0,    0
100729,20140616,    0,    0
100729,20140617,    0,    0
100729,20140618,    0,    0
100729,20140619,    0,    0
100729,20140620,    0,    0
100729,20140621,    0,    0
100729,20140622,    0,    0
100729,20140623,    0,    0
100729,20140624,   38,    0
100729,20140625,    0,    0
100729,20140626,    0,    0
100729,20140627,    0,    0
100729,20140628,    0,    0
100729,20140629,    0,    0
100729,20140630,    0,    0
100729,20140701,    4,    0
100729,20140702,    6,    0
100729,20140703,  338,    0
100729,20140704,    0,    0
100729,20140705,    0,    0
100729,20140706,    0,    0
100729,20140707,    0,    0
100729,20140708,    0,    0
100729,20140709,    0,    0
100729,20140710,    0,    0
100729,20140711,    0,    0
100729,20140712,    0,    0
100729,20140713,    0,    0
100729,20140714,    0,    0
100729,20140715,    0,    0
100729,20140716,    0,    0
100729,20140717,    0,    0
100729,20140718,    0,    0
100729,20140719,    0,    0
100729,20140720,    0,    0
100729,20140721,    0,    0
100729,20140722,    0,    0
100729,20140723,    0,    0
100729,20140724,    0,    0
100729,20140725,    0,    0
100729,20140726,    0,    0
100729,20140727,    0,    0
100729,20140728,    0,    0
100729,20140729,    0,    0
100729,20140730,    0,    0
100729,20140731,    0,    0
100729,20140801,   32,    0
100729,20140802,   10,    0
100729,20140803,    0,    0
100729,20140804,    0,    0
100729,20140805,    0,    0
100729,20140806,    0,    0
100729,20140807,    2,    0
100729,20140808,    0,    0
100729,20140809,    0,    0
100729,20140810,    0,    0
100729,20140811,    0,    0
100729,20140812,   44,    0
100729,20140813,    0,    0
100729,20140814,    0,    0
100729,20140815,    0,    0
100729,20140816,    0,    0
100729,20140817,    0,    0
100729,20140818,    0,    0
100729,20140819,    0,    0
100729,20140820,   28,    0
100729,20140821,    0,    0
100729,20140822,  471,    0
100729,20140823,    0,    0
100729,20140824,    0,    0
100729,20140825,    0,    0
100729,20140826,    0,    0
100729,20140827,    0,    0
100729,20140828,    0,    0
100729,20140829,    1,    0
100729,20140830,    0,    0
100729,20140831,    0,    0
100729,20140901,    0,    0
100729,20140902,    0,    0
100729,20140903,    0,    0
100729,20140904,    0,    0
100729,20140905,    0,    0
100729,20140906,    0,    0
100729,20140907,   58,    0
100729,20140908,   52,    0
100729,20140909,    0,    0
100729,20140910,    0,    0
100729,20140911,    0,    0
100729,20140912,    0,    0
100729,20140913,    2,    0
100729,20140914,  222,    0
100729,20140915,   28,    0
100729,20140916,    8,    0
100729,20140917,    4,    0
100729,20140918,    2,    0
100729,20140919,    0,    0
100729,20140920,    0,    0
100729,20140921,   42,    0
100729,20140922,  300,    0
100729,20140923,   10,    0
100729,20140924,    0,    0
100729,20140925,    0,    0
100729,20140926,    0,    0
100729,20140927,  104,    0
100729,20140928,  434,    0
100729,20140929,    0,    0
100729,20140930,   94,    0
100729,20141001,    0,    0
100729,20141002,    0,    0
100729,20141003,    0,    0
100729,20141004,    0,    0
100729,20141005,    0,    0
100729,20141006,    0,    0
100729,20141007,    0,    0
100729,20141008,    0,    0
100729,20141009,    0,    0
100729,20141010,  334,    0
100729,20141011,   10,    0
100729,20141012,    2,    0
100729,20141013,    0,    0
100729,20141014,    2,    0
100729,20141015,    0,    0
100729,20141016,    0,    0
100729,20141017,    0,    0
100729,20141018,    0,    0
100729,20141019,    0,    0
100729,20141020,    0,    0
100729,20141021,    0,    0
100729,20141022,    0,    0
100729,20141023,    0,    0
100729,20141024,    0,    0
100729,20141025,    0,    0
100729,20141026,    0,    0
100729,20141027,    0,    0
100729,20141028,    0,    0
100729,20141029,    0,    0
100729,20141030,    0,    0
100729,20141031,    0,    0
100729,20141101,    0,    0
100729,20141102,    0,    0
100729,20141103,   26,    0
100729,20141104,    0,    0
100729,20141105,    0,    0
100729,20141106,    0,    0
100729,20141107,    0,    0
100729,20141108,    4,    0
100729,20141109,    6,    0
100729,20141110,    0,    0
100729,20141111,   22,    0
100729,20141112,    0,    0
100729,20141113,    4,    0
100729,20141114,   36,    0
100729,20141115,    0,    0
100729,20141116,    0,    0
100729,20141117,    0,    0
100729,20141118,    0,    0
100729,20141119,    0,    0
100729,20141120,    0,    0
100729,20141121,    0,    0
100729,20141122,    0,    0
100729,20141123,    1,    0
100729,20141124,    0,    0
100729,20141125,  146,    0
100729,20141126,    0,    0
100729,20141127,  256,    0
100729,20141128,  272,    0
100729,20141129,  130,    0
100729,20141130,  291,    0
100729,20141201,   20,    0
100729,20141202,    0,    0
100729,20141203,   38,    0
100729,20141204,   64,    0
100729,20141205,    0,    0
100729,20141206,    0,    0
100729,20141207,    0,    0
100729,20141208,    0,    0
100729,20141209,    0,    0
100729,20141210,    0,    0
100729,20141211,    0,    0
100729,20141212,    0,    0
100729,20141213,    0,    0
100729,20141214,  142,    0
100729,20141215,   80,    0
100729,20141216,    0,    0
100729,20141217,    0,    0
100729,20141218,    0,    0
100729,20141219,    0,    0
100729,20141220,    0,    0
100729,20141221,    0,    0
100729,20141222,    0,    0
100729,20141223,    0,    0
100729,20141224,    0,    0
100729,20141225,    0,    0
100729,20141226,    0,    0
100729,20141227,    0,    0
100729,20141228,    0,    0
100729,20141229,    0,    0
100729,20141230,    0,    0
100729,20141231,    0,    0
100729,20150101,    0,    0
100729,20150102,    0,    0
100729,20150103,    0,    0
100729,20150104,    0,    0
100729,20150105,    0,    0
100729,20150106,    0,    0
100729,20150107,    0,    0
100729,20150108,    0,    0
100729,20150109,    0,    0
100729,20150110,    0,    0
100729,20150111,    0,    0
100729,20150112,    0,    0
100729,20150113,    0,    0
100729,20150114,    0,    0
100729,20150115,    8,    0
100729,20150116,   24,    0
100729,20150117,    0,    0
100729,20150118,    8,    0
100729,20150119,    0,    0
100729,20150120,    0,    0
100729,20150121,    0,    0
100729,20150122,    0,    0
100729,20150123,    0,    0
100729,20150124,    0,    0
100729,20150125,    0,    0
100729,20150126,    0,    0
100729,20150127,    0,    0
100729,20150128,    0,    0
100729,20150129,   58,    0
100729,20150130,  274,    0
100729,20150131,    0,    0
100729,20150201,    0,    0
100729,20150202,   20,    0
100729,20150203,   42,    0
100729,20150204,    0,    0
100729,20150205,    0,    0
100729,20150206,    0,    0
100729,20150207,    0,    0
100729,20150208,    0,    0
100729,20150209,    0,    0
100729,20150210,    0,    0
100729,20150211,    0,    0
100729,20150212,    0,    0
100729,20150213,    0,    0
100729,20150214,    0,    0
100729,20150215,    0,    0
100729,20150216,    0,    0
100729,20150217,    0,    0
100729,20150218,    0,    0
100729,20150219,    0,    0
100729,20150220,    0,    0
100729,20150221,    4,    0
100729,20150222,    0,    0
100729,20150223,   30,    0
100729,20150224,    0,    0
100729,20150225,    0,    0
100729,20150226,    0,    0
100729,20150227,    0,    0
100729,20150228,    0,    0
100729,20150301,    0,    0
100729,20150302,    0,    0
100729,20150303,    0,    0
100729,20150304,    0,    0
100729,20150305,    0,    0
100729,20150306,    0,    0
100729,20150307,    0,    0
100729,20150308,    0,    0
100729,20150309,    0,    0
100729,20150310,    0,    0
100729,20150311,    0,    0
100729,20150312,    0,    0
100729,20150313,    0,    0
100729,20150314,    0,    0
100729,20150315,    0,    0
100729,20150316,    0,    0
100729,20150317,    4,    0
100729,20150318,   16,    0
100729,20150319,    0,    0
100729,20150320,  256,    0
100729,20150321,  420,    0
100729,20150322,  248,    0
100729,20150323,   40,    0
100729,20150324,  158,    0
100729,20150325,    0,    0
100729,20150326,    0,    0
100729,20150327,    0,    0
100729,20150328,    0,    0
100729,20150329,    0,    0
100729,20150330,    0,    0
100729,20150331,    0,    0
100729,20150401,    0,    0
100729,20150402,    0,    0
100729,20150403,    0,    0
100729,20150404,    0,    0
100729,20150405,    0,    0
100729,20150406,    0,    0
100729,20150407,    0,    0
100729,20150408,    0,    0
100729,20150409,    0,    0
100729,20150410,    0,    0
100729,20150411,    0,    0
100729,20150412,    0,    0
100729,20150413,    0,    0
100729,20150414,    0,    0
100729,20150415,    2,    0
100729,20150416,   76,    0
100729,20150417,    0,    0
100729,20150418,    8,    0
100729,20150419,    0,    0
100729,20150420,    0,    0
100729,20150421,    0,    0
100729,20150422,    2,    0
100729,20150423,    0,    0
100729,20150424,    0,    0
100729,20150425,    8,    0
100729,20150426,  314,    0
100729,20150427,    0,    0
100729,20150428,    0,    0
100729,20150429,    0,    0
100729,20150430,    0,    0
100729,20150501,    0,    0
100729,20150502,    0,    0
100729,20150503,    0,    0
100729,20150504,    0,    0
100729,20150505,    0,    0
100729,20150506,    0,    0
100729,20150507,    0,    0
100729,20150508,    0,    0
100729,20150509,    0,    0
100729,20150510,    0,    0
100729,20150511,    0,    0
100729,20150512,    0,    0
100729,20150513,    0,    0
100729,20150514,    0,    0
100729,20150515,    0,    0
100729,20150516,    0,    0
100729,20150517,    0,    0
100729,20150518,    0,    0
100729,20150519,   38,    0
100729,20150520,    0,    0
100729,20150521,    0,    0
100729,20150522,    0,    0
100729,20150523,    0,    0
100729,20150524,    0,    0
100729,20150525,    0,    0
100729,20150526,    0,    0
100729,20150527,    0,    0
100729,20150528,    0,    0
100729,20150529,    0,    0
100729,20150530,    0,    0
100729,20150531,    0,    0
100729,20150601,    0,    0
100729,20150602,    0,    0
100729,20150603,    0,    0
100729,20150604,    0,    0
100729,20150605,    0,    0
100729,20150606,    0,    0
100729,20150607,    0,    0
100729,20150608,    0,    0
100729,20150609,    8,    0
100729,20150610,   12,    0
100729,20150611,    0,    0
100729,20150612,  214,    0
100729,20150613,    6,    0
100729,20150614,    0,    0
100729,20150615,  202,    0
100729,20150616,    0,    0
100729,20150617,    0,    0
100729,20150618,    0,    0
100729,20150619,    0,    0
100729,20150620,    0,    0
100729,20150621,    0,    0
100729,20150622,  103,    0
100729,20150623,  142,    0
100729,20150624,    0,    0
100729,20150625,    0,    0
100729,20150626,    0,    0
100729,20150627,    0,    0
100729,20150628,    0,    0
100729,20150629,    0,    0
100729,20150630,    0,    0
100729,20150701,    0,    0
100729,20150702,    0,    0
100729,20150703,    0,    0
100729,20150704,    0,    0
100729,20150705,    0,    0
100729,20150706,    0,    0
100729,20150707,    0,    0
100729,20150708,    0,    0
100729,20150709,    0,    0
100729,20150710,    0,    0
100729,20150711,    0,    0
100729,20150712,    0,    0
100729,20150713,    0,    0
100729,20150714,    0,    0
100729,20150715,    0,    0
100729,20150716,    0,    0
100729,20150717,    0,    0
100729,20150718,   12,    0
100729,20150719,    0,    0
100729,20150720,    0,    0
100729,20150721,   18,    0
100729,20150722,    0,    0
100729,20150723,    0,    0
100729,20150724,    0,    0
100729,20150725,    0,    0
100729,20150726,    0,    0
100729,20150727,    0,    0
100729,20150728,    0,    0
100729,20150729,    0,    0
100729,20150730,   46,    0
100729,20150731,  390,    0
100729,20150801,    0,    0
100729,20150802,    0,    0
100729,20150803,    2,    0
100729,20150804,    0,    0
100729,20150805,    0,    0
100729,20150806,    0,    0
100729,20150807,    0,    0
100729,20150808,   50,    0
100729,20150809,    0,    0
100729,20150810,    0,    0
100729,20150811,    0,    0
100729,20150812,    0,    0
100729,20150813,    0,    0
100729,20150814,    0,    0
100729,20150815,    0,    0
100729,20150816,    0,    0
100729,20150817,    0,    0
100729,20150818,    0,    0
100729,20150819,    0,    0
100729,20150820,    0,    0
100729,20150821,   18,    0
100729,20150822,    6,    0
100729,20150823,    1,    0
100729,20150824,    0,    0
100729,20150825,    0,    0
100729,20150826,    0,    0
100729,20150827,    0,    0
100729,20150828,    0,    0
100729,20150829,    0,    0
100729,20150830,    0,    0
100729,20150831,  144,    0
100729,20150901,   56,    0
100729,20150902,    4,    0
100729,20150903,    4,    0
100729,20150904,  184,    0
100729,20150905,    0,    0
100729,20150906,    0,    0
100729,20150907,    0,    0
100729,20150908,    0,    0
100729,20150909,    0,    0
100729,20150910,   10,    0
100729,20150911,    4,    0
100729,20150912,   22,    0
100729,20150913,    0,    0
100729,20150914,    0,    0
100729,20150915,    0,    0
100729,20150916,    0,    0
100729,20150917,    0,    0
100729,20150918,    0,    0
100729,20150919,    0,    0
100729,20150920,    0,    0
100729,20150921,    0,    0
100729,20150922,    0,    0
100729,20150923,    0,    0
100729,20150924,    0,    0
100729,20150925,    0,    0
100729,20150926,    0,    0
100729,20150927,    0,    0
100729,20150928,    0,    0
100729,20150929,   76,    0
100729,20150930,    0,    0
100729,20151001,    0,    0
100729,20151002,    0,    0
100729,20151003,    2,    0
100729,20151004,    0,    0
100729,20151005,    2,    0
100729,20151006,    0,    0
100729,20151007,    0,    0
100729,20151008,    0,    0
100729,20151009,    0,    0
100729,20151010,    0,    0
100729,20151011,    1,    0
100729,20151012,    0,    0
100729,20151013,   34,    0
100729,20151014,    0,    0
100729,20151015,    0,    0
100729,20151016,    0,    0
100729,20151017,    0,    0
100729,20151018,    0,    0
100729,20151019,   16,    0
100729,20151020,    0,    0
100729,20151021,    0,    0
100729,20151022,    0,    0
100729,20151023,    0,    0
100729,20151024,    0,    0
100729,20151025,    0,    0
100729,20151026,   62,    0
100729,20151027,    0,    0
100729,20151028,    0,    0
100729,20151029,    0,    0
100729,20151030,    0,    0
100729,20151031,    0,    0
100729,20151101,   30,    0
100729,20151102,  530,    0
100729,20151103,    0,    0
100729,20151104,    0,    0
100729,20151105,    0,    0
100729,20151106,    0,    0
100729,20151107,    0,    0
100729,20151108,    0,    0
100729,20151109,    0,    0
100729,20151110,    0,    0
100729,20151111,    0,    0
100729,20151112,    0,    0
100729,20151113,    0,    0
100729,20151114,    0,    0
100729,20151115,    0,    0
100729,20151116,    0,    0
100729,20151117,    0,    0
100729,20151118,    0,    0
100729,20151119,    0,    0
100729,20151120,    0,    0
100729,20151121,    0,    0
100729,20151122,    0,    0
100729,20151123,    0,    0
100729,20151124,    0,    0
100729,20151125,    0,    0
100729,20151126,    0,    0
100729,20151127,    0,    0
100729,20151128,    0,    0
100729,20151129,    0,    0
100729,20151130,    0,    0
100729,20151201,    0,    0
100729,20151202,    0,    0
100729,20151203,    0,    0
100729,20151204,    0,    0
100729,20151205,    0,    0
100729,20151206,    0,    0
100729,20151207,    0,    0
100729,20151208,    0,    0
100729,20151209,    0,    0
100729,20151210,    0,    0
100729,20151211,    0,    0
100729,20151212,    0,    0
100729,20151213,    0,    0
100729,20151214,    0,    0
100729,20151215,    0,    0
100729,20151216,    0,    0
100729,20151217,    0,    0
100729,20151218,    0,    0
100729,20151219,    0,    0
100729,20151220,    0,    0
100729,20151221,    0,    0
100729,20151222,    0,    0
100729,20151223,    0,    0
100729,20151224,    0,    0
100729,20151225,    0,    0
100729,20151226,    0,    0
100729,20151227,    0,    0
100729,20151228,    0,    0
100729,20151229,    0,    0
100729,20151230,    0,    0
100729,20151231,    0,    0
100729,20160101,    0,    0
100729,20160102,    0,    0
100729,20160103,   14,    0
100729,20160104,   32,    0
100729,20160105,    0,    0
100729,20160106,    0,    0
100729,20160107,    0,    0
100729,20160108,   14,    0
100729,20160109,    0,    0
100729,20160110,    0,    0
100729,20160111,    4,    0
100729,20160112,    0,    0
100729,20160113,    0,    0
100729,20160114,    0,    0
100729,20160115,    0,    0
100729,20160116,    0,    0
100729,20160117,    0,    0
100729,20160118,    2,    0
100729,20160119,    0,    0
100729,20160120,    0,    0
100729,20160121,    0,    0
100729,20160122,    0,    0
100729,20160123,    0,    0
100729,20160124,    0,    0
100729,20160125,    0,    0
100729,20160126,    0,    0
100729,20160127,    0,    0
100729,20160128,    0,    0
100729,20160129,    0,    0
100729,20160130,    0,    0
100729,20160131,    0,    0
100729,20160201,    0,    0
100729,20160202,    0,    0
100729,20160203,    0,    0
100729,20160204,    0,    0
100729,20160205,    0,    0
100729,20160206,    0,    0
100729,20160207,    0,    0
100729,20160208,    0,    0
100729,20160209,    0,    0
100729,20160210,    0,    0
100729,20160211,   38,    0
100729,20160212,    8,    0
100729,20160213,    4,    0
100729,20160214,   22,    0
100729,20160215,    0,    0
100729,20160216,    0,    0
100729,20160217,    0,    0
100729,20160218,    0,    0
100729,20160219,    0,    0
100729,20160220,    0,    0
100729,20160221,    2,    0
100729,20160222,    0,    0
100729,20160223,    0,    0
100729,20160224,    0,    0
100729,20160225,    0,    0
100729,20160226,  128,    0
100729,20160227,   12,    0
100729,20160228,    0,    0
100729,20160229,    0,    0
100729,20160301,    0,    0
100729,20160302,    0,    0
100729,20160303,    0,    0
100729,20160304,    0,    0
100729,20160305,    0,    0
100729,20160306,    0,    0
100729,20160307,    0,    0
100729,20160308,    0,    0
100729,20160309,   12,    0
100729,20160310,    0,    0
100729,20160311,    0,    0
100729,20160312,    0,    0
100729,20160313,   18,    0
100729,20160314,  220,    0
100729,20160315,   24,    0
100729,20160316,    0,    0
100729,20160317,    0,    0
100729,20160318,    8,    0
100729,20160319,  138,    0
100729,20160320,   21,    0
100729,20160321,    0,    0
100729,20160322,    0,    0
100729,20160323,    0,    0
100729,20160324,    0,    0
100729,20160325,    0,    0
100729,20160326,    0,    0
100729,20160327,    0,    0
100729,20160328,    0,    0
100729,20160329,    0,    0
100729,20160330,    0,    0
100729,20160331,    0,    0
100729,20160401,    0,    0
100729,20160402,    0,    0
100729,20160403,   32,    0
100729,20160404,  208,    0
100729,20160405,  286,    0
100729,20160406,    0,    0
100729,20160407,    0,    0
100729,20160408,    0,    0
100729,20160409,    0,    0
100729,20160410,    0,    0
100729,20160411,    0,    0
100729,20160412,    0,    0
100729,20160413,    0,    0
100729,20160414,    0,    0
100729,20160415,    0,    0
100729,20160416,    0,    0
100729,20160417,    0,    0
100729,20160418,    0,    0
100729,20160419,    0,    0
100729,20160420,   14,    0
100729,20160421,    0,    0
100729,20160422,   22,    0
100729,20160423,    0,    0
100729,20160424,    0,    0
100729,20160425,    0,    0
100729,20160426,    0,    0
100729,20160427,  108,    0
100729,20160428,   20,    0
100729,20160429,   20,    0
100729,20160430,    0,    0
100729,20160501,    0,    0
100729,20160502,    0,    0
100729,20160503,    0,    0
100729,20160504,    0,    0
100729,20160505,    2,    0
100729,20160506,   20,    0
100729,20160507,    6,    0
100729,20160508,   50,    0
100729,20160509,  218,    0
100729,20160510,   58,    0
100729,20160511,    2,    0
100729,20160512,    0,    0
100729,20160513,    0,    0
100729,20160514,    0,    0
100729,20160515,    0,    0
100729,20160516,    0,    0
100729,20160517,    0,    0
100729,20160518,   18,    0
100729,20160519,    0,    0
100729,20160520,    0,    0
100729,20160521,    0,    0
100729,20160522,    8,    0
100729,20160523,    0,    0
100729,20160524,    0,    0
100729,20160525,    0,    0
100729,20160526,    0,    0
100729,20160527,    0,    0
100729,20160528,   24,    0
100729,20160529,    0,    0
100729,20160530,    0,    0
100729,20160531,    0,    0
100729,20160601,    0,    0
100729,20160602,    0,    0
100729,20160603,    2,    0
100729,20160604,    2,    0
100729,20160605,    0,    0
100729,20160606,    8,    0
100729,20160607,    0,    0
100729,20160608,    0,    0
100729,20160609,    0,    0
100729,20160610,    0,    0
100729,20160611,    0,    0
100729,20160612,    0,    0
100729,20160613,    0,    0
100729,20160614,    0,    0
100729,20160615,    0,    0
100729,20160616,    0,    0
100729,20160617,    6,    0
100729,20160618,    0,    0
100729,20160619,    0,    0
100729,20160620,    0,    0
100729,20160621,    0,    0
100729,20160622,    0,    0
100729,20160623,    0,    0
100729,20160624,    0,    0
100729,20160625,    0,    0
100729,20160626,    0,    0
100729,20160627,    0,    0
100729,20160628,    0,    0
100729,20160629,    6,    0
100729,20160630,    0,    0
100729,20160701,    0,    0
100729,20160702,    0,    0
100729,20160703,    0,    0
100729,20160704,    0,    0
100729,20160705,    0,    0
100729,20160706,    0,    0
100729,20160707,    0,    0
100729,20160708,    0,    0
100729,20160709,    0,    0
100729,20160710,    0,    0
100729,20160711,   30,    0
100729,20160712,    0,    0
100729,20160713,    0,    0
100729,20160714,    0,    0
100729,20160715,    0,    0
100729,20160716,    0,    0
100729,20160717,    0,    0
100729,20160718,    0,    0
100729,20160719,    0,    0
100729,20160720,    0,    0
100729,20160721,    0,    0
100729,20160722,    0,    0
100729,20160723,    0,    0
100729,20160724,    0,    0
100729,20160725,    0,    0
100729,20160726,    0,    0
100729,20160727,    0,    0
100729,20160728,    0,    0
100729,20160729,    0,    0
100729,20160730,    0,    0
100729,20160731,    0,    0
100729,20160801,    0,    0
100729,20160802,    0,    0
100729,20160803,   34,    0
100729,20160804,    0,    0
100729,20160805,    0,    0
100729,20160806,    0,    0
100729,20160807,    0,    0
100729,20160808,    0,    0
100729,20160809,   36,    0
100729,20160810,    0,    0
100729,20160811,    0,    0
100729,20160812,    0,    0
100729,20160813,    0,    0
100729,20160814,    0,    0
100729,20160815,    0,    0
100729,20160816,    0,    0
100729,20160817,    0,    0
100729,20160818,    0,    0
100729,20160819,    0,    0
100729,20160820,    0,    0
100729,20160821,    0,    0
100729,20160822,    0,    0
100729,20160823,    0,    0
100729,20160824,    0,    0
100729,20160825,    0,    0
100729,20160826,    0,    0
100729,20160827,    0,    0
100729,20160828,    0,    0
100729,20160829,    0,    0
100729,20160830,    0,    0
100729,20160831,    0,    0
100729,20160901,    0,    0
100729,20160902,    0,    0
100729,20160903,    0,    0
100729,20160904,    0,    0
100729,20160905,    0,    0
100729,20160906,    0,    0
100729,20160907,    0,    0
100729,20160908,    0,    0
100729,20160909,   22,    0
100729,20160910,    0,    0
100729,20160911,    0,    0
100729,20160912,    0,    0
100729,20160913,    8,    0
100729,20160914,   68,    0
100729,20160915,    0,    0
100729,20160916,    0,    0
100729,20160917,    0,    0
100729,20160918,    0,    0
100729,20160919,    0,    0
100729,20160920,    0,    0
100729,20160921,    0,    0
100729,20160922,    0,    0
100729,20160923,  138,    0
100729,20160924,    0,    0
100729,20160925,    4,    0
100729,20160926,    0,    0
100729,20160927,   94,    0
100729,20160928,    0,    0
100729,20160929,    0,    0
100729,20160930,    0,    0
100729,20161001,    0,    0
100729,20161002,    4,    0
100729,20161003,    0,    0
100729,20161004,    0,    0
100729,20161005,    0,    0
100729,20161006,    0,    0
